source,url,verdict,binary_label,text
altnews,https://www.altnews.in/did-chandrababu-naidu-claim-23-lakh-crore-jobs-were-created-in-18-months-edited-clip-goes-viral/,False,False,"సీఎం చంద్రబాబు మాటలకు ఉలిక్కిప‌డ్డ‌ యాంకర్ ||| Andhra Pradesh CM Chandrababu Naidu sits down with NDTV’s Rahul Kanwal to discuss Quantum Valley, the investments coming into the state, and much more. pic.twitter.com/GIc1QB84xA"
altnews,https://www.altnews.in/video-from-bangladesh-of-man-popping-childs-balloons-falsely-shared-with-communal-angle/,False,False,"Who is coward here? ||| Where we have reached as humans!💔 We should hold and strengthen tired hands, not show our strength over the helpless. pic.twitter.com/IhDaZFzC9h"
altnews,https://www.altnews.in/photo-of-vandalised-gandhi-bust-from-west-bengal-falsely-shared-as-bangladesh-incident/,False,False,बांग्लादेश में आपका स्वागत है बापू… ||| बांग्लादेश में आपका स्वागत है बापू। ||| Mahatma Gandhi’s statue was vandalised in Chakulia during yesterday’s violence. The head of the Father of the Nation was severed and left lying on the ground all night while the administration looked away.
altnews,https://www.altnews.in/bjp-adds-communal-spin-to-idol-vandalism-in-west-bengals-santipur/,Hard to Categorise,Not-Clearly-False,"ANOTHER BRUTAL ASSAULT ON SANATAN DHARMA IN MAMATA’S JUNGLE RAJ! ||| Mamata Banerjee is shielding rabid, dangerous fundamentalists in Bengal."
altnews,https://www.altnews.in/ai-video-viral-as-hindus-of-bangladesh-requesting-world-to-help-them/,False,False,Bangladesh is getting out of hands
altnews,https://www.altnews.in/kuldeep-sengar-did-not-walk-out-of-jail-photo-of-unnao-rape-convict-outside-tihar-jail-is-ai-generated/,False,False,"Dear World, look at him. The Unnao rapist was released and garlanded by the BJP government…!! #UnnaoCase https://t.co/NsdSozVe0i pic.twitter.com/g1hMi9bNZ1 ||| This photo has four things Rapist + Garlanding + BJP + Saffron"
altnews,https://www.altnews.in/dipu-chandra-dass-last-video-old-unrelated-clip-from-dhaka-falsely-viral-in-mymensingh-lynching-case/,False,False,"Deepu Chandra Das kept crying.He kept pleading But the Bangladesh police handed him over to die at the hands of radical muslims mob. Deepu kept saying again and again Sir,I am innocent.Sir,I am innocent .Sir, I have done nothing wrong. pic.twitter.com/3Jr5jNKWJp ||| दीपू चंद्र दास रोते रहा 😭 गिड़गिड़ाते रहा लेकिन बांग्लादेश पुलिस ने उसे कट्टरपंथी मुसलमानों के हाथों मरने के लिए सौंप दिया ||| The last video of Dipu Chandra Das. He is pleading for life. Look at the faces of cops. Zero empathy or mercy. A Nobel Peace Prize winner, who rules the Islamic state of Bangladesh, has merely issued a statement on his public lynching and burning. #HindusUnderAttackInBangladesh pic.twitter.com/yEUiG8zD4q"
altnews,https://www.altnews.in/ai-video-of-collecting-water-from-an-open-drain-to-prepare-biryani-goes-viral-with-communal-claims/,False,False,"In Superpower Bangladesh, they use gutter oil fortified with vitamins and minerals to cook Biryani. pic.twitter.com/AgrR4HCh7A ||| मुस्लिम होटल में लजीज बिरियानी खाने के शौकीन के लिए बहुत ही आंख खोलने वाली घटना है।"
altnews,https://www.altnews.in/toi-deleted-the-original-video-of-aqi-aqi-chorus-as-delhi-cm-arrives-bjp-falsely-claims/,False,False,बेशर्मी में AAP जैसा कोई नहीं
altnews,https://www.altnews.in/row-over-ram-in-haram-aaps-sanjay-singh-quoted-vajpayee-insult-claim-by-bjp-baseless/,False,False,"After TMC and SP, now AAP has joined the list of parties that insult Bhagwan Ram and hurt the sentiments of Hindus. ||| #WATCH | On AAP MP Sanjay Singh’s “Ram ke naam mein charitra hona chahiye, warna haram mein bhi Ram likha hua hai” statement in the House, Union Minister Pralhad Joshi says, “Congress and its friendly parties have never had any devotion towards Lord Ram, his existence and Ram… pic.twitter.com/rbUVp5uLmC ||| This slideshow requires JavaScript. ||| एक केंद्रीय मंत्री इतना बड़ा झूठ कैसे बोल सकता है? जो बात अटल जी ने कही वो मैंने सदन में बताई अगर आपको आपत्ति है तो अटल जी के बयान के लिए माफ़ी माँगो। नीचे प्रमाण है देखिए प्रहलाद जी। https://t.co/mgBGHMnwyf pic.twitter.com/nnqqvaspog"
altnews,https://www.altnews.in/false-claim-of-three-muslim-boys-from-gurugram-murdered-nikita-agrawal-viral/,False,False,"कॉलेज का प्यार बन गया मुसीबत 3 मुस्लिम मनचलों ने ले ली निकिता अग्रवाल की जान । गुरुग्राम से एक दिल दहला देने वाला मामला सामने आया है जहां कॉलेज की एक 24 वर्षीय छात्रा निकिता अग्रवाल की ह#त्या कर दी गई है। आरोप है कि निकिता को उसके क्लासमेट प्रेमी, आरिफ खान, ने पहले ब्लैकमेल किया… pic.twitter.com/vzVGLHCcJX ||| कॉलेज का प्यार बन गया मुसीबत 3 मुस्लिम मनचलों ने ले ली निकिता अग्रवाल की जान । गुरुग्राम से एक दिल दहला देने वाला मामला सामने आया है जहां कॉलेज की एक 24 वर्षीय छात्रा निकिता अग्रवाल की ह#त्या कर दी गई है। आरोप है कि निकिता को उसके क्लासमेट प्रेमी, आरिफ खान, ने पहले ब्लैकमेल किया… pic.twitter.com/vzVGLHCcJX ||| गुरुग्राम में ऐसी कोई घटना घटित नहीं हुई है। प्रसारित किए जा रहे तथ्य पूरी तरह झूठे हैं। झूठी खबर फैलाने पर कानूनी कार्रवाई की जा सकती है।"
altnews,https://www.altnews.in/bondi-beach-attack-video-of-australian-pm-announcing-cancellation-of-pak-visas-is-a-deepfake/,False,False,"ऑस्ट्रेलिया के प्रधानमंत्री ने पाकिस्तानी इस्लामिक आतंकवादी द्वारा हमले के बाद सभी पाकिस्तानियों का वीज़ा रद्द करने का फ़ैसला लिया है। पूरी दुनिया इस कौम से परेशान है, और भारत में कहा जाता है कि अब्दुल हिंदुओं के मोहल्ले में घर क्यों नहीं ख़रीद सकता। @KarishmaAziz_ @azizkavish … pic.twitter.com/PMkHLKFfGO ||| ऑस्ट्रेलिया के प्रधानमंत्री का बहुत बड़ा फैसला"
altnews,https://www.altnews.in/mahua-moitra-caught-smoking-in-parliament-she-was-not-even-in-delhi-on-dec-11/,False,False,TMC MP Mahua Moitra smoking e-cigarette inside Parliament. pic.twitter.com/sy0JGp2l1D |||  |||  ||| WATCH | TMC MP Mahua Moitra seen vaping inside Parliament despite government ban on e-cigarettes. pic.twitter.com/A32j30v89a
altnews,https://www.altnews.in/odisha-violence-villagers-attacked-by-tribals-in-malkangiri-not-illegal-bangladeshi-settlers/,False,False,"BIG BREAKING: Unidentified tribal mob torches 150 houses of illegal Bangladeshi settlers in Malkangiri, Odisha!"
altnews,https://www.altnews.in/old-video-of-aviation-minister-k-r-naidu-dancing-falsely-viral-amid-indigo-crisis/,False,False,"Flights delayed, terminals overcrowded, passengers helpless… and the Aviation Minister is dancing. This government has mastered one thing: entertainment over governance. Stop dancing and start managing the mess you created #BiggBoss19 pic.twitter.com/T7hYWY0ooI ||| Flights are grounded, terminals are bursting, travelers are stuck with no help… and the Aviation Minister is busy dancing. This isn’t leadership , it’s a disaster on display. Quit the theatrics and take responsibility for the chaos you caused and resign so that you can… pic.twitter.com/V7fse0ZpJe ||| డ్యాన్స్‌తో అదరగొట్టిన కేంద్రమంత్రి రామ్మోహన్ నాయుడు | Ram Mohan Naidu Dance in Wedding Reception https://t.co/dnGtZbpxjm pic.twitter.com/m92krbLFHP"
altnews,https://www.altnews.in/did-imran-khans-sister-call-asim-munir-a-radicalised-islamist-indian-media-ran-deepfake-video/,False,False,"BREAKING: In a Sky News interview, Aleema Khan, the sister of ex-PM Imran Khan, alleged that Army Chief Asim Munir engineered the May conflict with India to bolster his Islamic identity, and claimed the selective targeting of Hindus in Pahalgam was part of his plan. pic.twitter.com/hvXg6TlVU8 ||| Aleema Khanum, sister of Imran Khan, claims that her brother represents 90% of the people of Pakistan so by isolating him they are suppressing the people of Pakistan. ||| This is terrifying — a deepfake of my interview with Imran Khan’s sister, Aleema Khan, is circulating. It falsely claims we discussed the Pakistan-India war earlier this year. We did NOT. This clip is completely fake. https://t.co/ucbvBHqTKp"
altnews,https://www.altnews.in/asaduddin-owaisi-performing-aarti-of-hanuman-viral-video-is-ai-generated/,False,False,Such a beautiful display of Al Taquia! pic.twitter.com/L1tthdatJ7 ||| जय हनुमान ज्ञान गुन सागर जय कपीस तिहुं लोक उजागर🤣😂🔥 pic.twitter.com/hZPkfrDiZo ||| WTH😭😭😭 pic.twitter.com/mzhhxG8xfW
